region,source_medium,revenue,transactions
State of Ceara,google / cpc,"0,00",0
State of Ceara,google / organic,"19.723,14",5
State of Ceara,l.wl.co / referral,"0,00",0
State of Ceara,pesquisa.brf.com / referral,"0,00",0
State of Ceara,quickaccess.internet.apps.samsung.com / referral,"0,00",0
State of Ceara,sadia.com.br / referral,"0,00",0
State of Ceara,site-institucional / banner-principal-home,"0,00",0
State of Ceara,site-institucional / portais,"0,00",0
State of Ceara,site-institucional / sobre,"0,00",0
State of Ceara,site-sadia / referral,"0,00",0
State of Ceara,whatsapp / banner,"0,00",0
State of Ceara,whatsapp / banner,"706,85",1
State of Ceara,whatsapp / banner,"0,00",0
State of Ceara,whatsapp / Central_Friday,"0,00",0
State of Ceara,whatsapp / fifo_julho,"0,00",0
State of Ceara,whatsapp / fifo_setembro,"0,00",0
State of Ceara,whatsapp / mortadela_20221020,"0,00",0
State of Ceara,whatsapp / whatsapp_faq_fazer_pedido_pelo_whats,"0,00",0
State of Ceara,whatsapp / whatsapp_faq_vincular_numero_de_telefone,"0,00",0
State of Ceara,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Ceara,sfmc / email,"0,00",0
State of Ceara,crm / email,"0,00",0
State of Ceara,"crm,crm / email,email","1.802,98",4
State of Espirito Santo,(direct) / (none),"6.955,24",4
State of Espirito Santo,CRM / email,"0,00",0
State of Espirito Santo,CRM / email,"0,00",0
State of Espirito Santo,google / cpc,"0,00",0
State of Espirito Santo,google / organic,"598,39",1
State of Espirito Santo,site-institucional / banner-principal-home,"0,00",0
State of Espirito Santo,site-sadia / referral,"0,00",0
State of Espirito Santo,whatsapp / 1q_SE_setembro,"0,00",0
State of Espirito Santo,whatsapp / banner,"729,98",1
State of Espirito Santo,whatsapp / feristas_janeiro,"0,00",0
State of Espirito Santo,whatsapp / Ofertas_novembro_2q,"0,00",0
State of Espirito Santo,whatsapp / whatsapp_faq_vincular_numero_de_telefone,"0,00",0
State of Espirito Santo,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Espirito Santo,sfmc / email,"0,00",0
State of Espirito Santo,crm / email,"0,00",0
State of Goias,(direct) / (none),"23.478,67",14
State of Goias,brf-global.com / referral,"0,00",0
State of Goias,brf.force.com / referral,"1.219,80",2
State of Goias,brf.my.site.com / referral,"0,00",0
State of Goias,google / cpc,"12.315,93",10
State of Goias,google / cpc,"0,00",0
State of Goias,google / organic,"7.018,60",9
State of Goias,site-institucional / banner-principal-home,"0,00",0
State of Goias,site-institucional / rodape,"0,00",0
State of Goias,site-institucional / sobre,"0,00",0
State of Goias,whatsapp / banner,"418,90",1
State of Goias,whatsapp / banner,"0,00",0
State of Goias,whatsapp / Central_Friday,"0,00",0
State of Goias,whatsapp / whatsapp_faq_como_cancelar_pedido,"0,00",0
State of Goias,whatsapp / whatsapp_faq_fazer_pedido_pelo_whats,"0,00",0
State of Goias,whatsapp / whatsapp_faq_vincular_numero_de_telefone,"0,00",0
State of Goias,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Goias,crm / email,"0,00",0
State of Goias,crm / email,"0,00",0
State of Maranhao,(direct) / (none),"0,00",0
State of Maranhao,google / organic,"0,00",0
State of Maranhao,site-institucional / banner-principal-home,"2.571,77",2
State of Maranhao,whatsapp / banner,"0,00",0
State of Maranhao,whatsapp / banner,"1.449,57",1
State of Mato Grosso,(direct) / (none),"2.611,10",2
State of Mato Grosso,CRM / email,"0,00",0
State of Mato Grosso,google / cpc,"3.686,08",4
State of Mato Grosso,google / cpc,"0,00",0
State of Mato Grosso,google / organic,"3.197,74",3
State of Mato Grosso,site-institucional / banner-principal-home,"0,00",0
State of Mato Grosso,whatsapp / banner,"627,32",1
State of Mato Grosso,whatsapp / Central_Friday,"1.782,45",1
State of Mato Grosso,whatsapp / fifo_setembro,"0,00",0
State of Mato Grosso,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Mato Grosso do Sul,(direct) / (none),"2.266,30",3
State of Mato Grosso do Sul,google / cpc,"0,00",0
State of Mato Grosso do Sul,google / cpc,"0,00",0
State of Mato Grosso do Sul,google / cpc,"0,00",0
State of Mato Grosso do Sul,google / organic,"1.782,09",1
State of Mato Grosso do Sul,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Minas Gerais,(direct) / (none),"69.287,51",28
State of Minas Gerais,brf-global.com / referral,"0,00",0
State of Minas Gerais,brf.force.com / referral,"0,00",0
State of Minas Gerais,brf.my.site.com / referral,"0,00",0
State of Minas Gerais,CRM / email,"0,00",0
State of Minas Gerais,CRM / email,"475,70",1
State of Minas Gerais,CRM / email,"1.421,56",1
State of Minas Gerais,google / cpc,"31.117,66",15
State of Minas Gerais,google / cpc,"0,00",0
State of Minas Gerais,google / cpc,"0,00",0
State of Minas Gerais,google / cpc,"0,00",0
State of Minas Gerais,google / cpc,"0,00",0
State of Minas Gerais,google / cpc,"0,00",0
State of Minas Gerais,google / organic,"10.791,47",14
State of Minas Gerais,site-institucional / banner-peq-home,"0,00",0
State of Minas Gerais,site-institucional / banner-principal-home,"472,37",1
State of Minas Gerais,site-institucional / rodape,"0,00",0
State of Minas Gerais,site-sadia / referral,"0,00",0
State of Minas Gerais,whatsapp / banner,"0,00",0
State of Minas Gerais,whatsapp / banner,"529,82",1
State of Minas Gerais,whatsapp / Central_Friday,"768,31",1
State of Minas Gerais,whatsapp / CNN_20221010,"0,00",0
State of Minas Gerais,whatsapp / whatsapp_faq_vincular_numero_de_telefone,"537,10",1
State of Minas Gerais,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Minas Gerais,crm / email,"0,00",0
State of Minas Gerais,"crm,crm / email,email","0,00",0
State of Minas Gerais,crm / email,"0,00",0
State of Para,(direct) / (none),"8.764,10",5
State of Para,brf-global.com / referral,"0,00",0
State of Para,google / cpc,"5.350,38",3
State of Para,google / organic,"1.029,54",2
State of Para,pesquisa.brf.com / referral,"1.692,56",1
State of Para,site-institucional / banner-principal-home,"0,00",0
State of Para,site-sadia / footer-,"0,00",0
State of Para,whatsapp / banner,"0,00",0
State of Para,whatsapp / Central_Friday,"7.467,51",7
State of Para,whatsapp / feristas_janeiro,"0,00",0
State of Para,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Para,crm / email,"0,00",0
State of Para,"crm,crm / email,email","0,00",0
State of Para,"crm,crm / email,email","0,00",0
State of Paraiba,(direct) / (none),"1.159,95",2
State of Paraiba,CRM / email,"569,60",1
State of Paraiba,google / organic,"0,00",0
State of Paraiba,whatsapp / banner,"0,00",0
State of Paraiba,whatsapp / Central_Friday,"0,00",0
State of Paraiba,crm / email,"0,00",0
State of Paraiba,"crm,crm / email,email","21.006,12",2
State of Parana,(direct) / (none),"104.345,43",29
State of Parana,brf-global.com / referral,"0,00",0
State of Parana,brf.force.com / referral,"29.853,00",2
State of Parana,brf.my.site.com / referral,"435,05",1
State of Parana,CRM / email,"0,00",0
State of Parana,CRM / email,"0,00",0
State of Parana,google / cpc,"0,00",0
State of Parana,google / cpc,"25.848,09",9
State of Parana,google / cpc,"0,00",0
State of Parana,google / organic,"65.592,93",21
State of Parana,l.wl.co / referral,"0,00",0
State of Parana,pesquisa.brf.com / referral,"3.492,50",1
State of Parana,site-institucional / banner-principal-home,"1.103,73",1
State of Parana,site-institucional / portais,"0,00",0
State of Parana,site-institucional / rodape,"0,00",0
State of Parana,whatsapp / banner,"0,00",0
State of Parana,whatsapp / banner,"0,00",0
State of Parana,whatsapp / banner,"0,00",0
State of Parana,whatsapp / Central_Friday,"0,00",0
State of Parana,whatsapp / dia_do_comerciante,"0,00",0
State of Parana,whatsapp / feristas_janeiro,"0,00",0
State of Parana,whatsapp / whatsapp_faq_como_aplicar_cupom,"0,00",0
State of Parana,whatsapp / whatsapp_faq_vincular_numero_de_telefone,"0,00",0
State of Parana,whatsapp / whatsapp_quero_me_cadastrar,"34.032,00",6
State of Parana,crm / email,"0,00",0
State of Parana,crm / email,"0,00",0
State of Parana,crm / email,"0,00",0
State of Parana,"crm,crm / email,email","942,84",1
State of Pernambuco,(direct) / (none),"141.742,17",42
State of Pernambuco,brf-global.com / referral,"0,00",0
State of Pernambuco,brf.force.com / referral,"512,34",1
State of Pernambuco,google / cpc,"0,00",0
State of Pernambuco,google / cpc,"8.156,85",13
State of Pernambuco,google / cpc,"0,00",0
State of Pernambuco,google / organic,"36.820,89",6
State of Pernambuco,pesquisa.brf.com / referral,"505,69",1
State of Pernambuco,quickaccess.internet.apps.samsung.com / referral,"0,00",0
State of Pernambuco,site-institucional / banner-principal-home,"0,00",0
State of Pernambuco,site-sadia / footer-,"0,00",0
State of Pernambuco,whatsapp / banner,"4.993,27",4
State of Pernambuco,whatsapp / banner,"0,00",0
State of Pernambuco,whatsapp / Central_Friday,"0,00",0
State of Pernambuco,whatsapp / CNN_20221010,"0,00",0
State of Pernambuco,whatsapp / whatsapp_faq_vincular_numero_de_telefone,"1.396,99",1
State of Pernambuco,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Piaui,(direct) / (none),"0,00",0
State of Piaui,google / organic,"80.722,53",5
State of Piaui,whatsapp / banner,"0,00",0
State of Piaui,whatsapp / whatsapp_faq_vincular_numero_de_telefone,"0,00",0
State of Piaui,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Piaui,sfmc / email,"0,00",0
State of Rio de Janeiro,(direct) / (none),"94.711,36",58
State of Rio de Janeiro,afs.googlesyndication.com / referral,"0,00",0
State of Rio de Janeiro,brf-global.com / referral,"0,00",0
State of Rio de Janeiro,brf.force.com / referral,"1.836,47",2
State of Rio de Janeiro,brf.my.site.com / referral,"0,00",0
State of Rio de Janeiro,CRM / email,"0,00",0
State of Rio de Janeiro,CRM / email,"0,00",0
State of Rio de Janeiro,CRM / email,"0,00",0
State of Rio de Janeiro,email / email,"0,00",0
State of Rio de Janeiro,google / cpc,"0,00",0
State of Rio de Janeiro,google / cpc,"41.490,88",16
State of Rio de Janeiro,google / cpc,"0,00",0
State of Rio de Janeiro,google / cpc,"0,00",0
State of Rio de Janeiro,google / cpc,"0,00",0
State of Rio de Janeiro,google / cpc,"0,00",0
State of Rio de Janeiro,google / organic,"133.625,48",50
State of Rio de Janeiro,l.wl.co / referral,"442,28",1
State of Rio de Janeiro,perdigao.com.br / referral,"0,00",0
State of Rio de Janeiro,pesquisa.brf.com / referral,"0,00",0
State of Rio de Janeiro,sadia.com.br / referral,"0,00",0
State of Rio de Janeiro,site-institucional / banner-peq-home,"0,00",0
State of Rio de Janeiro,site-institucional / banner-principal-home,"638,61",1
State of Rio de Janeiro,site-institucional / sobre,"0,00",0
State of Rio de Janeiro,site-sadia / footer-,"0,00",0
State of Rio de Janeiro,whatsapp / banner,"2.163,46",3
State of Rio de Janeiro,whatsapp / banner,"0,00",0
State of Rio de Janeiro,whatsapp / banner,"0,00",0
State of Rio de Janeiro,whatsapp / Central_Friday,"0,00",0
State of Rio de Janeiro,whatsapp / comemorativos_20221024,"0,00",0
State of Rio de Janeiro,whatsapp / feristas_janeiro,"1.882,52",3
State of Rio de Janeiro,whatsapp / fifo_20220519,"0,00",0
State of Rio de Janeiro,whatsapp / fifo_setembro,"0,00",0
State of Rio de Janeiro,whatsapp / mortadela_20221020,"0,00",0
State of Rio de Janeiro,whatsapp / Ofertas_novembro_2q,"0,00",0
State of Rio de Janeiro,whatsapp / SE_setembro_ferias10,"0,00",0
State of Rio de Janeiro,whatsapp / whatsapp_faq_como_aplicar_cupom,"1.067,44",2
State of Rio de Janeiro,whatsapp / whatsapp_faq_como_cancelar_pedido,"0,00",0
State of Rio de Janeiro,whatsapp / whatsapp_faq_fazer_pedido_pelo_whats,"0,00",0
State of Rio de Janeiro,whatsapp / whatsapp_faq_novo_cadastro_cnpj,"0,00",0
State of Rio de Janeiro,whatsapp / whatsapp_faq_vincular_numero_de_telefone,"578,86",1
State of Rio de Janeiro,whatsapp / whatsapp_quero_me_cadastrar,"16.369,77",3
State of Rio de Janeiro,crm / sms,"0,00",0
State of Rio de Janeiro,"crm,sfmc / email,email","0,00",0
State of Rio de Janeiro,sfmc / email,"513,32",1
State of Rio de Janeiro,crm / email,"0,00",0
State of Rio de Janeiro,crm / email,"0,00",0
State of Rio de Janeiro,crm / email,"0,00",0
State of Rio de Janeiro,"crm,crm / email,email","0,00",0
State of Rio de Janeiro,crm / email,"0,00",0
State of Rio de Janeiro,crm / email,"0,00",0
State of Rio de Janeiro,"crm,crm / email,email","0,00",0
State of Rio Grande do Norte,(direct) / (none),"623,13",1
State of Rio Grande do Norte,google / cpc,"501,15",1
State of Rio Grande do Norte,google / organic,"0,00",0
State of Rio Grande do Norte,pesquisa.brf.com / referral,"0,00",0
State of Rio Grande do Norte,whatsapp / banner,"0,00",0
State of Rio Grande do Norte,whatsapp / banner,"0,00",0
State of Rio Grande do Norte,whatsapp / whatsapp_faq_como_aplicar_cupom,"1.069,88",1
State of Rio Grande do Norte,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Rio Grande do Sul,(direct) / (none),"47.022,94",13
State of Rio Grande do Sul,brf-global.com / referral,"479,37",1
State of Rio Grande do Sul,CRM / email,"1.187,84",1
State of Rio Grande do Sul,google / cpc,"0,00",0
State of Rio Grande do Sul,google / cpc,"2.208,00",1
State of Rio Grande do Sul,google / cpc,"0,00",0
State of Rio Grande do Sul,google / cpc,"0,00",0
State of Rio Grande do Sul,google / cpc,"0,00",0
State of Rio Grande do Sul,google / organic,"15.060,34",9
State of Rio Grande do Sul,l.wl.co / referral,"0,00",0
State of Rio Grande do Sul,sadia.com.br / referral,"0,00",0
State of Rio Grande do Sul,site-institucional / banner-principal-home,"826,80",1
State of Rio Grande do Sul,site-institucional / rodape,"0,00",0
State of Rio Grande do Sul,site-sadia / referral,"0,00",0
State of Rio Grande do Sul,whatsapp / banner,"0,00",0
State of Rio Grande do Sul,whatsapp / banner,"0,00",0
State of Rio Grande do Sul,whatsapp / banner,"0,00",0
State of Rio Grande do Sul,whatsapp / Central_Friday,"617,04",1
State of Rio Grande do Sul,whatsapp / CNN_20221010,"0,00",0
State of Rio Grande do Sul,whatsapp / feristas_janeiro,"578,69",1
State of Rio Grande do Sul,whatsapp / mortadela_20221020,"0,00",0
State of Rio Grande do Sul,whatsapp / whatsapp_faq_fazer_pedido_pelo_whats,"0,00",0
State of Rio Grande do Sul,whatsapp / whatsapp_faq_novo_cadastro_cnpj,"0,00",0
State of Rio Grande do Sul,whatsapp / whatsapp_faq_vincular_numero_de_telefone,"0,00",0
State of Rio Grande do Sul,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Rio Grande do Sul,"crm,sfmc / email,email","0,00",0
State of Rio Grande do Sul,crm / email,"0,00",0
State of Rio Grande do Sul,crm / email,"525,66",1
State of Rio Grande do Sul,crm / email,"0,00",0
State of Rio Grande do Sul,"crm,crm / email,email","0,00",0
State of Roraima,(direct) / (none),"0,00",0
State of Roraima,site-institucional / banner-principal-home,"0,00",0
State of Roraima,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Santa Catarina,(direct) / (none),"47.558,61",14
State of Santa Catarina,brf-global.com / referral,"0,00",0
State of Santa Catarina,CRM / email,"0,00",0
State of Santa Catarina,email / email,"0,00",0
State of Santa Catarina,google / cpc,"0,00",0
State of Santa Catarina,google / cpc,"746,47",1
State of Santa Catarina,google / cpc,"0,00",0
State of Santa Catarina,google / cpc,"0,00",0
State of Santa Catarina,google / organic,"17.091,38",13
State of Santa Catarina,l.wl.co / referral,"0,00",0
State of Santa Catarina,site-institucional / banner-principal-home,"0,00",0
State of Santa Catarina,site-institucional / rodape,"421,89",1
State of Santa Catarina,site-sadia / referral,"0,00",0
State of Santa Catarina,whatsapp / banner,"0,00",0
State of Santa Catarina,whatsapp / banner,"0,00",0
State of Santa Catarina,whatsapp / feristas_janeiro,"827,18",1
State of Santa Catarina,whatsapp / fifo_setembro,"1.125,00",1
State of Santa Catarina,whatsapp / whatsapp_faq_vincular_numero_de_telefone,"0,00",0
State of Santa Catarina,whatsapp / whatsapp_quero_me_cadastrar,"0,00",0
State of Santa Catarina,crm / email,"0,00",0
State of Sao Paulo,(direct) / (none),"136.625,64",78
State of Sao Paulo,brf-global.com / referral,"692,71",1
State of Sao Paulo,brf.force.com / referral,"0,00",0
State of Sao Paulo,brf.my.site.com / referral,"0,00",0
State of Sao Paulo,CRM / email,"0,00",0
State of Sao Paulo,CRM / email,"617,62",1
State of Sao Paulo,CRM / email,"0,00",0
State of Sao Paulo,google / cpc,"852.164,81",20
State of Sao Paulo,google / cpc,"0,00",0
State of Sao Paulo,google / cpc,"574,46",1
State of Sao Paulo,google / cpc,"0,00",0
State of Sao Paulo,google / cpc,"0,00",0
State of Sao Paulo,google / cpc,"0,00",0
State of Sao Paulo,google / cpc,"0,00",0
State of Sao Paulo,google / cpc,"0,00",0
State of Sao Paulo,google / cpc,"0,00",0
State of Sao Paulo,google / cpc,"0,00",0
State of Sao Paulo,google / cpc,"0,00",0
